uniqid,serialid,isocntry,w_national,w_eu,w_eu27_legacy,act_emergency_food_drink,act_emergency_water,act_flashlight_candles,act_battery_radio,act_first_aid_kit,act_documents_safe,act_grab_bag,act_signed_up_alerts,act_training_exercise,act_knows_official_plan,act_family_contact_plan,act_neighbourhood_discussion,act_home_protection,act_other,actions_dk,n_actions_survey_banded,days_water,days_power,days_gas_heating,days_food,days_medication,info_saw_info_last_12m,info_feels_informed,info_trusts_official_info,info_info_easy_to_find,info_knows_where_abroad,prep_prep_helps_cope,prep_feels_well_prepared,prep_no_time_or_money,prep_prep_info_easy,prep_needs_more_info,prep_knows_alert_channel,prep_knows_what_to_do,prep_employer_encourages,prep_services_encourage,no_disaster_experience,n_disasters_experienced,top_personal_risk,top_country_risk,trusts_emergency_services,volunteers_for_responders,gender,age,age_band,community_type,bill_difficulties,social_class,days_water_not_applicable,days_water_dont_know,days_power_not_applicable,days_power_dont_know,days_gas_heating_not_applicable,days_gas_heating_dont_know,days_food_not_applicable,days_food_dont_know,days_medication_not_applicable,days_medication_dont_know,info_saw_info_last_12m_agree,info_saw_info_last_12m_agree_topline,info_feels_informed_agree,info_feels_informed_agree_topline,info_trusts_official_info_agree,info_trusts_official_info_agree_topline,info_info_easy_to_find_agree,info_info_easy_to_find_agree_topline,info_knows_where_abroad_agree,info_knows_where_abroad_agree_topline,prep_prep_helps_cope_agree,prep_prep_helps_cope_agree_topline,prep_feels_well_prepared_agree,prep_feels_well_prepared_agree_topline,prep_no_time_or_money_agree,prep_no_time_or_money_agree_topline,prep_prep_info_easy_agree,prep_prep_info_easy_agree_topline,prep_needs_more_info_agree,prep_needs_more_info_agree_topline,prep_knows_alert_channel_agree,prep_knows_alert_channel_agree_topline,prep_knows_what_to_do_agree,prep_knows_what_to_do_agree_topline,prep_employer_encourages_agree,prep_employer_encourages_agree_topline,prep_services_encourage_agree,prep_services_encourage_agree_topline,n_actions,country,country_grouped,saw_info,took_any_action,n_horizon_answered
110026029.0,26029.0,DK,0.6357022922800128,0.21554037749067376,0.20927150399785346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,6.0,9.0,9.0,1.0,4.0,1.0,79.0,7.0,3.0,3.0,3.0,False,False,False,False,True,False,False,False,False,False,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,True,1,True,1,True,1,False,0,False,0,1.0,DK,DK,True,True,4
150026030.0,26030.0,FI,1.6887003562354583,0.5357953743439768,0.520207398662478,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,,1.0,4.0,2.0,3.0,2.0,,4.0,3.0,3.0,2.0,1.0,6.0,12.0,12.0,1.0,4.0,2.0,37.0,3.0,2.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,0,False,0,True,1,,0,False,0,True,1,False,0,True,1,False,0,,0,True,1,True,1,True,1,False,0,3.0,FI,FI,False,True,5
150026031.0,26031.0,FI,0.8223183958478577,0.26090738425343746,0.25331676635038874,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,,2.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,6.0,11.0,11.0,2.0,4.0,2.0,57.0,5.0,1.0,3.0,3.0,False,False,False,False,True,False,False,False,False,False,True,1,True,1,True,1,True,1,False,0,True,1,False,0,False,0,True,1,True,1,True,1,True,1,True,1,True,1,6.0,FI,FI,True,True,4
110026032.0,26032.0,DK,1.3539807898808482,0.4590789338187421,0.4457268751797382,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,9.0,11.0,1.0,4.0,2.0,35.0,3.0,2.0,3.0,4.0,False,False,False,False,True,False,False,False,False,False,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,True,1,True,1,True,1,True,1,False,0,3.0,DK,DK,True,True,4
90026033.0,26033.0,CZ,2.4138997350317157,1.4910749563444115,1.447695244863137,,,,,,,,,,,,,,,1.0,6.0,1.0,1.0,1.0,3.0,,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,6.0,11.0,11.0,1.0,4.0,1.0,54.0,4.0,2.0,3.0,3.0,False,False,False,False,False,False,False,False,False,True,True,1,True,1,True,1,True,1,True,1,True,1,False,0,False,0,True,1,True,1,True,1,True,1,True,1,True,1,,CZ,CZ,True,,4
150026034.0,26034.0,FI,0.9866093768905098,0.31303406697962577,0.3039269196297003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,2.0,,4.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,1.0,4.0,2.0,4.0,2.0,1.0,6.0,15.0,3.0,1.0,4.0,1.0,45.0,4.0,3.0,3.0,1.0,False,False,False,False,True,False,False,False,True,False,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,False,0,True,1,False,0,True,1,False,0,1.0,FI,FI,True,True,3
110026035.0,26035.0,DK,1.1872306402874884,0.4025408488905416,0.3908331693978837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,4.0,2.0,4.0,3.0,,2.0,0.0,3.0,9.0,9.0,2.0,3.0,1.0,53.0,4.0,2.0,3.0,3.0,False,False,False,False,True,False,False,False,False,False,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,False,0,True,1,True,1,,0,False,0,4.0,DK,DK,True,True,4
90026036.0,26036.0,CZ,2.0192122499734415,1.2472750105503831,1.210988149272712,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,4.0,3.0,1.0,3.0,0.0,4.0,1.0,4.0,1.0,3.0,2.0,36.0,3.0,2.0,3.0,3.0,False,False,False,False,False,True,False,False,False,False,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,False,0,True,1,True,1,False,0,True,1,5.0,CZ,CZ,True,True,4
150026037.0,26037.0,FI,0.634377758851955,0.20127707531091674,0.1954212909846125,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,1.0,,3.0,,3.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,,4.0,1.0,6.0,4.0,11.0,1.0,1.0,1.0,70.0,6.0,1.0,3.0,3.0,False,False,False,False,True,False,False,False,True,False,True,1,True,1,True,1,True,1,False,0,True,1,True,1,False,0,True,1,False,0,True,1,True,1,,0,True,1,8.0,FI,FI,True,True,3
90026038.0,26038.0,CZ,0.6435009161328876,0.3974929391248421,0.38592871229525766,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,6.0,9.0,11.0,2.0,4.0,1.0,48.0,4.0,1.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,True,1,True,1,True,1,True,1,False,0,True,1,False,0,False,0,True,1,False,0,True,1,True,1,False,0,False,0,4.0,CZ,CZ,True,True,5
150026039.0,26039.0,FI,0.9866093768905098,0.31303406697962577,0.3039269196297003,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,1.0,6.0,4.0,4.0,1.0,4.0,1.0,43.0,3.0,3.0,3.0,4.0,False,False,False,False,False,False,False,False,False,False,True,1,True,1,False,0,False,0,False,0,True,1,True,1,False,0,True,1,False,0,True,1,True,1,True,1,True,1,5.0,FI,FI,True,True,5
90026040.0,26040.0,CZ,1.8024313402301695,1.113368626270713,1.0809774915565096,,,,,,,,,,,,,,,1.0,6.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,3.0,1.0,2.0,,3.0,1.0,6.0,4.0,9.0,2.0,4.0,2.0,73.0,6.0,2.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,0,True,1,True,1,True,1,False,0,True,1,False,0,True,1,True,1,True,1,False,0,False,0,,0,True,1,,CZ,CZ,False,,5
90026041.0,26041.0,CZ,0.6792786362139437,0.4195929715469685,0.4073857904338858,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,1.0,6.0,11.0,2.0,4.0,2.0,71.0,6.0,2.0,3.0,2.0,True,False,True,False,True,False,True,False,False,False,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,True,1,True,1,True,1,True,1,True,1,1.0,CZ,CZ,True,True,1
150026042.0,26042.0,FI,0.5012060430176174,0.1590239964422937,0.15439748731583414,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,,2.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,2.0,4.0,3.0,,2.0,1.0,6.0,4.0,3.0,1.0,4.0,1.0,72.0,6.0,3.0,3.0,3.0,False,False,False,False,True,False,False,False,False,False,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,False,0,True,1,True,1,,0,False,0,4.0,FI,FI,True,True,4
110026043.0,26043.0,DK,0.9175906949947323,0.31111708606829674,0.3020684165024219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,,4.0,4.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,11.0,11.0,3.0,4.0,2.0,27.0,2.0,3.0,2.0,3.0,False,False,False,False,True,False,False,False,False,False,True,1,False,0,True,1,True,1,True,1,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,2.0,DK,DK,True,True,4
90026044.0,26044.0,CZ,0.6398539984499441,0.3952402243389004,0.38374153554081997,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,,2.0,,3.0,2.0,3.0,1.0,6.0,15.0,9.0,2.0,4.0,1.0,52.0,4.0,1.0,3.0,2.0,False,False,False,False,False,False,False,False,False,False,False,0,True,1,False,0,True,1,True,1,True,1,True,1,False,0,,0,False,0,,0,True,1,False,0,True,1,4.0,CZ,CZ,False,True,5
150026045.0,26045.0,FI,0.6587871623443733,0.20902175626241995,0.20294065476446072,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,6.0,3.0,3.0,1.0,4.0,1.0,69.0,6.0,1.0,3.0,1.0,False,False,False,False,False,False,False,False,False,False,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,False,0,True,1,True,1,True,1,True,1,9.0,FI,FI,True,True,5
280026046.0,26046.0,MT,0.6156424807011099,0.037795835839703605,0.036695806517731286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,9.0,9.0,2.0,3.0,1.0,61.0,5.0,1.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,False,0,False,0,False,0,True,1,False,0,3.0,MT,MT,True,True,5
110026047.0,26047.0,DK,1.9871645683549193,0.6737653873531231,0.6541692911305461,,,,,,,,,,,,,,,1.0,6.0,1.0,1.0,,3.0,,3.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,0.0,1.0,6.0,9.0,1.0,4.0,2.0,30.0,2.0,2.0,3.0,4.0,False,False,False,False,True,False,False,False,True,False,True,1,True,1,True,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,True,1,,DK,DK,True,,3
110026048.0,26048.0,DK,1.1383598218632955,0.38597077390520734,0.3747450259423117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,,4.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,6.0,4.0,9.0,2.0,4.0,1.0,58.0,5.0,2.0,3.0,1.0,False,False,False,False,False,False,False,False,True,False,True,1,True,1,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,False,0,False,0,2.0,DK,DK,True,True,4
90026049.0,26049.0,CZ,0.8750959890851562,0.5405500878043615,0.5248239120340842,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,4.0,2.0,,3.0,2.0,4.0,,,1.0,1.0,6.0,4.0,6.0,2.0,4.0,2.0,68.0,6.0,1.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,True,1,True,1,True,1,True,1,False,0,True,1,False,0,,0,True,1,False,0,True,1,,0,,0,False,0,7.0,CZ,CZ,True,True,5
90026050.0,26050.0,CZ,0.5577532066753217,0.34452625609299964,0.33450298427594827,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,11.0,12.0,2.0,4.0,2.0,58.0,5.0,1.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,True,1,True,1,True,1,True,1,False,0,True,1,False,0,False,0,True,1,True,1,True,1,True,1,True,1,False,0,4.0,CZ,CZ,True,True,5
150026051.0,26051.0,FI,0.943005850237128,0.29919942319590126,0.2904947692253316,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,6.0,1.0,10.0,1.0,1.0,2.0,58.0,5.0,1.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,True,1,True,1,True,1,True,1,False,0,True,1,True,1,False,0,True,1,False,0,True,1,True,1,False,0,True,1,5.0,FI,FI,True,True,5
150026052.0,26052.0,FI,0.634377758851955,0.20127707531091674,0.1954212909846125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,6.0,15.0,12.0,2.0,4.0,1.0,77.0,7.0,1.0,3.0,3.0,False,False,False,False,True,False,False,False,False,False,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,False,0,True,1,True,1,False,0,False,0,2.0,FI,FI,True,True,4
280026053.0,26053.0,MT,0.6412119181620957,0.03936560773018199,0.03821989096487179,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,6.0,11.0,9.0,2.0,2.0,2.0,51.0,4.0,3.0,3.0,4.0,False,False,False,False,False,False,False,False,False,False,True,1,True,1,True,1,True,1,False,0,True,1,False,0,False,0,True,1,True,1,False,0,False,0,True,1,True,1,2.0,MT,MT,True,True,5
110026054.0,26054.0,DK,0.7679329366859755,0.26037432469711574,0.25280148047503787,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,,3.0,4.0,1.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,,1.0,1.0,6.0,15.0,9.0,1.0,3.0,1.0,70.0,6.0,2.0,3.0,1.0,False,False,False,False,True,False,False,False,False,False,False,0,True,1,True,1,True,1,False,0,True,1,True,1,True,1,True,1,True,1,True,1,True,1,,0,False,0,7.0,DK,DK,False,True,4
90026055.0,26055.0,CZ,2.4138997350317157,1.4910749563444115,1.447695244863137,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,3.0,,3.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,2.0,0.0,2.0,9.0,6.0,1.0,3.0,1.0,40.0,3.0,2.0,3.0,3.0,False,False,False,False,False,False,False,False,True,False,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,False,0,True,1,True,1,True,1,False,0,6.0,CZ,CZ,True,True,4
150026056.0,26056.0,FI,0.7174399529248079,0.22763127083338808,0.2210087599196945,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,4.0,11.0,1.0,4.0,2.0,56.0,5.0,3.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,0,False,0,True,1,True,1,True,1,True,1,True,1,False,0,True,1,True,1,False,0,False,0,False,0,False,0,5.0,FI,FI,False,True,5
110026057.0,26057.0,DK,0.6977141112094274,0.23656602270738453,0.22968562987186386,,,,,,,,,,,,,,,1.0,6.0,2.0,1.0,4.0,4.0,,3.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,6.0,4.0,6.0,1.0,4.0,2.0,60.0,5.0,1.0,3.0,3.0,False,False,False,False,False,False,False,False,True,False,True,1,True,1,True,1,True,1,True,1,True,1,False,0,False,0,True,1,True,1,True,1,True,1,True,1,False,0,,DK,DK,True,,4
110026058.0,26058.0,DK,1.9392550881360608,0.657521262426787,0.6383976176555358,,,,,,,,,,,,,,,1.0,6.0,2.0,1.0,,2.0,4.0,1.0,1.0,4.0,,1.0,3.0,2.0,4.0,,3.0,3.0,2.0,1.0,,1.0,6.0,15.0,11.0,2.0,4.0,2.0,36.0,3.0,3.0,3.0,3.0,False,False,False,False,True,False,False,False,False,False,False,0,False,0,True,1,,0,False,0,True,1,False,0,True,1,,0,True,1,True,1,False,0,False,0,,0,,DK,DK,False,,4
150026059.0,26059.0,FI,1.6887003562354583,0.5357953743439768,0.520207398662478,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,,3.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,,2.0,3.0,1.0,6.0,4.0,11.0,1.0,4.0,2.0,30.0,2.0,2.0,3.0,3.0,False,False,False,False,False,True,False,False,False,False,False,0,True,1,True,1,True,1,False,0,True,1,True,1,False,0,True,1,True,1,True,1,,0,False,0,True,1,5.0,FI,FI,False,True,4
150026060.0,26060.0,FI,1.1450444093052086,0.36330275863257966,0.35273313665045636,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,,4.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,,1.0,2.0,3.0,3.0,,2.0,3.0,0.0,5.0,3.0,11.0,1.0,3.0,2.0,42.0,3.0,3.0,3.0,8.0,False,False,False,False,True,False,False,False,False,False,True,1,True,1,True,1,False,0,False,0,True,1,,0,False,0,False,0,True,1,True,1,,0,False,0,True,1,8.0,FI,FI,True,True,4
110026061.0,26061.0,DK,0.4029077503114207,0.13660936833273107,0.1326361598880672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,4.0,4.0,4.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,,4.0,4.0,4.0,1.0,1.0,1.0,6.0,9.0,6.0,2.0,4.0,2.0,66.0,6.0,2.0,3.0,3.0,False,False,False,False,True,False,False,False,False,False,True,1,True,1,True,1,True,1,False,0,True,1,False,0,False,0,,0,True,1,True,1,True,1,False,0,False,0,1.0,DK,DK,True,True,4
90026062.0,26062.0,CZ,0.7032678111025293,0.43441117521161504,0.4217728894133466,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,6.0,1.0,1.0,3.0,4.0,1.0,60.0,5.0,2.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,True,1,False,0,True,1,False,0,False,0,True,1,True,1,False,0,False,0,True,1,True,1,False,0,True,1,False,0,6.0,CZ,CZ,True,True,5
150026063.0,26063.0,FI,0.48400856072014775,0.15356753317376706,0.1490997697566017,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,6.0,4.0,3.0,1.0,4.0,1.0,71.0,6.0,2.0,3.0,4.0,False,False,False,False,False,False,False,False,False,False,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,True,1,True,1,True,1,False,0,False,0,4.0,FI,FI,True,True,5
90026064.0,26064.0,CZ,1.8024313402301695,1.113368626270713,1.0809774915565096,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,,2.0,1.0,6.0,9.0,4.0,2.0,4.0,2.0,74.0,6.0,3.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,False,0,True,1,True,1,,0,False,0,5.0,CZ,CZ,True,True,5
280026065.0,26065.0,MT,0.5527871842060087,0.033936991555145346,0.032949272009306634,,,,,,,,,,,,,,,1.0,6.0,3.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,,2.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,8.0,6.0,2.0,4.0,1.0,42.0,3.0,1.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,True,1,False,0,False,0,,0,False,0,True,1,False,0,False,0,True,1,True,1,True,1,False,0,False,0,False,0,,MT,MT,True,,5
90026066.0,26066.0,CZ,1.577750201728165,0.9745822409369048,0.946228806224095,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,0.0,3.0,14.0,12.0,1.0,4.0,1.0,43.0,3.0,2.0,2.0,3.0,False,False,False,False,False,False,False,False,False,False,True,1,True,1,True,1,True,1,False,0,True,1,False,0,False,0,True,1,False,0,True,1,True,1,False,0,True,1,2.0,CZ,CZ,True,True,5
150026067.0,26067.0,FI,0.7119484318875045,0.22588890632269476,0.2193170862826472,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,,1.0,,3.0,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,,4.0,1.0,6.0,3.0,12.0,1.0,4.0,1.0,58.0,5.0,3.0,3.0,3.0,True,False,False,False,True,False,False,False,True,False,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,False,0,True,1,False,0,,0,True,1,7.0,FI,FI,True,True,2
110026068.0,26068.0,DK,0.6357022922800128,0.21554037749067376,0.20927150399785346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,6.0,13.0,9.0,1.0,4.0,1.0,77.0,7.0,2.0,3.0,4.0,False,False,False,False,True,False,False,False,False,False,True,1,True,1,True,1,True,1,False,0,True,1,True,1,False,0,False,0,True,1,True,1,False,0,False,0,False,0,1.0,DK,DK,True,True,4
280026069.0,26069.0,MT,0.6156424807011099,0.037795835839703605,0.036695806517731286,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,4.0,3.0,3.0,1.0,,,4.0,1.0,4.0,3.0,,,,1.0,3.0,,1.0,1.0,6.0,4.0,9.0,2.0,4.0,1.0,63.0,5.0,2.0,2.0,2.0,False,False,False,False,False,False,False,False,False,False,False,0,,0,,0,True,1,False,0,True,1,True,1,,0,,0,,0,False,0,True,1,,0,False,0,3.0,MT,MT,False,True,5
