uniqid — UNIQUE RESPONDENT ID (CASEID BY VERIAN COUNTRY CODE),serialid — SERIAL CASE ID (APPOINTED BY VERIAN),isocntry — COUNTRY CODE - ISO 3166,w1 — WEIGHT RESULT FROM TARGET (REDRESSMENT),w92 — WEIGHT TOTAL (ALL SAMPLES),d10 — GENDER,d11 — AGE EXACT,d11r2 — AGE RECODED - 6 CATEGORIES,d25 — TYPE OF COMMUNITY,d60 — DIFFICULTIES PAYING BILLS - LAST YEAR,d63 — SOCIAL CLASS - SELF-ASSESSMENT (5 CAT),qc7_1 — HOW MANY DAYS MEET WATER NEEDS IF WATER SERVICES DISRUPTED,qc7_2 — HOW MANY DAYS POWER ESSENT APPLIANCES IF ELEC INTERRUPTED,qc7_3 — HOW MANY DAYS COOK MEALS/HEAT IF GAS DISRUPTED,qc7_4 — HOW MANY DAYS PROVIDE FOOD IF TRANSPORTATION DISRUPTED,qc7_5 — HOW MANY DAYS CONTINUED TREATMENT IF MEDICATION SUPPLY DISRUPTED,qc6.1 — DISASTER MEASURES IN HH: EMERGENCY SUPPLY DRINKS/FOOD,qc6.2 — DISASTER MEASURES IN HH: EMERGENCY SUPPLY WATER COOKING/HYGIENE,qc6.3 — DISASTER MEASURES IN HH: FLASHLIGHT/CANDLES,qc6.4 — DISASTER MEASURES IN HH: BATTERY-POWERED RADIO,qc6.5 — DISASTER MEASURES IN HH: EMERGENCY PHARMACY,qc6.6 — DISASTER MEASURES IN HH: COPIES IMP DOCUMENTS/STORED SAFELY,qc6.7 — DISASTER MEASURES IN HH: EMERGENCY GRAB-BAG,qc6.8 — DISASTER MEASURES IN HH: SIGNED UP FOR ALERTS,qc6.9 — DISASTER MEASURES IN HH: PARTICIPATED IN TRAINING/EXERCISE,qc6.10 — DISASTER MEASURES IN HH: INFORMED ABOUT OFFICIAL RESPONSE PLAN,qc6.11 — DISASTER MEASURES IN HH: AGREED WITH FRIENDS/FAMILY TO CONTACT,qc6.12 — DISASTER MEASURES IN HH: DISCUSSED COMMON PROT MEASURES IN NEIGHBOURHOOD,qc6.13 — DISASTER MEASURES IN HH: INVESTED IN PROT MEASURES IN HOME,qc6.14 — DISASTER MEASURES IN HH: OTHER,qc6.15 — DISASTER MEASURES IN HH: DK (SPONT),qc6t — DISASTER MEASURES IN HH - NUMBER OF MEASURES,qc5_1 — STATEMENTS DISASTER RISKS - READ/SEENHEARD INFO IN LAST 12M,qc5_2 — STATEMENTS DISASTER RISKS - FEEL WELL INFORMED,qc5_3 — STATEMENTS DISASTER RISKS - TRUST INFORMATION BY PUB AUTH ON RISKS WHERE YOU LIVE,qc5_4 — STATEMENTS DISASTER RISKS - EASY TO FIND INFORMATION BY PUB AUTH ON RISKS WHERE YOU LIVE,qc5_5 — STATEMENTS DISASTER RISKS - KNOW WHERE TO FIND INFO WHEN TRAVELLING TO OTH EU CNTRY,qc8_1 — PERSONAL DISASTER PREPAREDNESS - BETTER ABLE TO COPE BY PREP,qc8_2 — PERSONAL DISASTER PREPAREDNESS - FEEL WELL PREPARED,qc8_3 — PERSONAL DISASTER PREPAREDNESS - NO TIME/FIN RESOURCES TO PREP,qc8_4 — PERSONAL DISASTER PREPAREDNESS - EASY TO FIND INFO ON HOW TO PREP,qc8_5 — PERSONAL DISASTER PREPAREDNESS - NEED MORE INFO TO PREP,qc8_6 — PERSONAL DISASTER PREPAREDNESS - KNOW HOW EMERG SERVICES WILL ALERT,qc8_7 — PERSONAL DISASTER PREPAREDNESS - KNOW WHAT TO DO IN EVENT OF DISASTER,qc8_8 — PERSONAL DISASTER PREPAREDNESS - EMPLOYER/SCHOOL ENCOURAGES TRAINING/PREP,qc8_9 — PERSONAL DISASTER PREPAREDNESS - EMERG SERVICES ENCOURAGE TRAINING/PREP
150009127.0,9127.0,FI,0.79359542059097,0.25179408169315115,Woman,55.0,55-64,Small or middle sized town,From time to time,The higher class of society,1 day or less,1 day or less,Not applicable (SPONTANEOUS),More than 7 days,More than 7 days,"Keep an emergency supply stock/pack of drinks, food",Not mentioned,Have flashlight or candles accessible,Not mentioned,Keep a home pharmacy for emergencies,Have made sure you have copies of your most important documents or have stored them safely,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,4 mentions,Totally agree,Tend to agree,Totally agree,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Totally agree,Tend to agree,Totally disagree,Totally agree,Totally disagree,Totally agree,Totally agree,Totally disagree,Totally disagree
150009128.0,9128.0,FI,0.5544085172421239,0.1759042200342941,Man,90.0,75+,Small or middle sized town,Almost never/never,The working class of society,1 day or less,1 day or less,Not applicable (SPONTANEOUS),More than 7 days,1 day or less,Not mentioned,Not mentioned,Not mentioned,Have a battery-powered radio accessible,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Have invested in protective measures in your home (e.g. flood-proofed the electricity installation, cleared (...)",Not mentioned,Not mentioned,3 mentions,Tend to agree,Totally agree,Totally agree,Totally agree,It depends on the country (SPONTANEOUS),Totally disagree,Tend to disagree,Tend to disagree,Totally agree,Totally agree,Totally disagree,Tend to disagree,It depends on the type of disaster (SPONTANEOUS),Totally agree
150009129.0,9129.0,FI,1.5405511683787556,0.4887902030160148,Man,33.0,25-34,Rural area or village,Almost never/never,The upper middle class of society,1 day or less,1 day or less,More than 7 days,More than 7 days,More than 7 days,Not mentioned,Not mentioned,Have flashlight or candles accessible,Not mentioned,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,2 mentions,Tend to disagree,Tend to agree,Totally agree,Totally agree,Tend to agree,Tend to agree,Tend to agree,Totally disagree,Tend to agree,Tend to agree,Totally agree,Tend to agree,Tend to disagree,Tend to disagree
150009130.0,9130.0,FI,0.9516657785229341,0.3019470684489816,Man,40.0,35-44,Rural area or village,From time to time,The working class of society,More than 7 days,2 - 3 days,Don't know (SPONTANEOUS),4 - 7 days,More than 7 days,Not mentioned,Keep an emergency supply of water for cooking and hygiene,Have flashlight or candles accessible,Have a battery-powered radio accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Discussed common protective measures in your neighbourhood,"Have invested in protective measures in your home (e.g. flood-proofed the electricity installation, cleared (...)",Not mentioned,Not mentioned,+5 mentions,Tend to agree,Tend to agree,Tend to agree,Don't know (SPONTANEOUS),Tend to disagree,Tend to agree,Tend to agree,Tend to agree,Totally agree,Totally disagree,Tend to disagree,Tend to disagree,Totally disagree,Totally disagree
150009131.0,9131.0,FI,0.9516657785229341,0.3019470684489816,Man,44.0,35-44,Rural area or village,Almost never/never,The middle class of society,More than 7 days,4 - 7 days,More than 7 days,4 - 7 days,More than 7 days,Not mentioned,Not mentioned,Have flashlight or candles accessible,Have a battery-powered radio accessible,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,3 mentions,Totally agree,Tend to agree,Totally agree,Totally agree,Totally agree,Tend to agree,Totally agree,Totally disagree,Totally agree,Tend to disagree,Totally agree,Totally agree,Totally agree,Totally agree
150009132.0,9132.0,FI,0.6920297610544757,0.21956905706346416,Woman,57.0,55-64,Rural area or village,Almost never/never,The working class of society,2 - 3 days,1 day or less,Don't know (SPONTANEOUS),More than 7 days,Don't know (SPONTANEOUS),Not mentioned,Keep an emergency supply of water for cooking and hygiene,Have flashlight or candles accessible,Not mentioned,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,3 mentions,Don't know (SPONTANEOUS),Totally agree,Totally agree,Totally agree,Totally agree,Tend to agree,Tend to disagree,Tend to disagree,Totally agree,Totally disagree,Totally agree,Totally agree,Totally disagree,Totally disagree
150009133.0,9133.0,FI,0.4834543947190699,0.15339170589991125,Man,66.0,65-74,Rural area or village,Almost never/never,The upper middle class of society,More than 7 days,1 day or less,More than 7 days,More than 7 days,More than 7 days,"Keep an emergency supply stock/pack of drinks, food",Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,1 mention,Totally disagree,Tend to agree,Totally agree,Don't know (SPONTANEOUS),Totally disagree,Tend to agree,Totally agree,Totally disagree,Totally agree,Totally disagree,Tend to agree,Tend to agree,Don't know (SPONTANEOUS),Totally disagree
150009134.0,9134.0,FI,0.6226624604155815,0.19756001402879492,Woman,65.0,65-74,Rural area or village,Almost never/never,The middle class of society,2 - 3 days,1 day or less,Don't know (SPONTANEOUS),More than 7 days,4 - 7 days,"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Have flashlight or candles accessible,Have a battery-powered radio accessible,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,+5 mentions,Totally agree,Tend to agree,Totally agree,Totally agree,Tend to disagree,Totally agree,Tend to agree,Totally disagree,Totally agree,Tend to disagree,Totally agree,Tend to agree,Tend to agree,Tend to agree
150009135.0,9135.0,FI,0.4834543947190699,0.15339170589991125,Man,66.0,65-74,Rural area or village,Almost never/never,The middle class of society,1 day or less,1 day or less,Not applicable (SPONTANEOUS),2 - 3 days,4 - 7 days,Not mentioned,Not mentioned,Have flashlight or candles accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Have invested in protective measures in your home (e.g. flood-proofed the electricity installation, cleared (...)",Not mentioned,Not mentioned,2 mentions,Tend to agree,Tend to disagree,Tend to agree,Tend to agree,Tend to disagree,Tend to agree,Tend to agree,Tend to disagree,Tend to agree,Tend to agree,Tend to disagree,Tend to agree,It depends on the type of disaster (SPONTANEOUS),Tend to agree
150009136.0,9136.0,FI,0.4834543947190699,0.15339170589991125,Man,73.0,65-74,Rural area or village,Almost never/never,The middle class of society,4 - 7 days,1 day or less,Don't know (SPONTANEOUS),More than 7 days,Don't know (SPONTANEOUS),Not mentioned,Not mentioned,Have flashlight or candles accessible,Not mentioned,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Have invested in protective measures in your home (e.g. flood-proofed the electricity installation, cleared (...)",Not mentioned,Not mentioned,3 mentions,Tend to disagree,Tend to agree,Tend to agree,Tend to agree,Tend to agree,Tend to agree,Tend to disagree,Tend to disagree,Tend to disagree,Tend to agree,Tend to disagree,Tend to disagree,Don't know (SPONTANEOUS),Tend to disagree
150009137.0,9137.0,FI,1.1044893802440572,0.3504353503341706,Woman,42.0,35-44,Rural area or village,From time to time,The middle class of society,More than 7 days,1 day or less,Not applicable (SPONTANEOUS),More than 7 days,More than 7 days,Not mentioned,Not mentioned,Have flashlight or candles accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,1 mention,Tend to disagree,Totally agree,Totally agree,Totally agree,Tend to disagree,Totally agree,Tend to agree,Tend to disagree,Totally agree,Totally disagree,Totally agree,Totally agree,Totally agree,Tend to agree
150009138.0,9138.0,FI,1.6242687358433612,0.5153523371644672,Woman,37.0,35-44,Rural area or village,Almost never/never,The working class of society,2 - 3 days,1 day or less,More than 7 days,More than 7 days,More than 7 days,"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Have flashlight or candles accessible,Have a battery-powered radio accessible,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,"Have participated in a training or exercise, to learn how to react in an emergency","Got informed on the response plan your city, region or country has for a disaster or emergency (e.g. (...)",Not mentioned,Not mentioned,"Have invested in protective measures in your home (e.g. flood-proofed the electricity installation, cleared (...)",Not mentioned,Not mentioned,+5 mentions,Totally agree,Tend to agree,Totally agree,Totally agree,Totally agree,Totally agree,Tend to disagree,Totally disagree,Totally agree,Tend to agree,Totally agree,Tend to agree,Tend to disagree,Tend to agree
150009139.0,9139.0,FI,0.6920297610544757,0.21956905706346416,Woman,57.0,55-64,Rural area or village,From time to time,The working class of society,2 - 3 days,1 day or less,Not applicable (SPONTANEOUS),2 - 3 days,4 - 7 days,"Keep an emergency supply stock/pack of drinks, food",Not mentioned,Have flashlight or candles accessible,Not mentioned,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Agreed with family, friends on how to contact each other in case of an emergency",Not mentioned,Not mentioned,Not mentioned,Not mentioned,4 mentions,Tend to agree,Tend to agree,Totally agree,Don't know (SPONTANEOUS),Tend to disagree,Tend to agree,Tend to agree,Tend to disagree,Tend to agree,Tend to disagree,Tend to disagree,Tend to agree,Tend to agree,Tend to disagree
150009140.0,9140.0,FI,0.68478435216623,0.21727021431541924,Man,62.0,55-64,Rural area or village,Almost never/never,The working class of society,More than 7 days,4 - 7 days,Not applicable (SPONTANEOUS),More than 7 days,Not applicable (SPONTANEOUS),"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Have flashlight or candles accessible,Have a battery-powered radio accessible,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,+5 mentions,Tend to agree,Tend to disagree,Tend to agree,Tend to agree,Tend to disagree,Totally agree,Tend to agree,Totally disagree,Tend to agree,Tend to disagree,Totally agree,Tend to agree,It depends on the type of disaster (SPONTANEOUS),Tend to agree
150009141.0,9141.0,FI,0.9516657785229341,0.3019470684489816,Man,54.0,45-54,Rural area or village,Almost never/never,The upper middle class of society,More than 7 days,More than 7 days,More than 7 days,More than 7 days,More than 7 days,"Keep an emergency supply stock/pack of drinks, food",Not mentioned,Have flashlight or candles accessible,Have a battery-powered radio accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Have participated in a training or exercise, to learn how to react in an emergency",Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,4 mentions,Don't know (SPONTANEOUS),Totally agree,Totally agree,Totally agree,Totally agree,Totally agree,Totally agree,Totally disagree,Totally agree,Tend to disagree,Totally agree,Totally agree,Totally disagree,Tend to agree
150009142.0,9142.0,FI,0.68478435216623,0.21727021431541924,Man,57.0,55-64,Rural area or village,Almost never/never,The middle class of society,More than 7 days,1 day or less,Not applicable (SPONTANEOUS),More than 7 days,Not applicable (SPONTANEOUS),"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Have flashlight or candles accessible,Have a battery-powered radio accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,4 mentions,Totally disagree,Tend to agree,Totally agree,Tend to agree,Don't know (SPONTANEOUS),Tend to agree,Tend to agree,Tend to agree,Totally agree,Totally agree,Totally agree,Tend to agree,Don't know (SPONTANEOUS),Tend to agree
150009143.0,9143.0,FI,0.6920297610544757,0.21956905706346416,Woman,56.0,55-64,Rural area or village,Almost never/never,The working class of society,More than 7 days,1 day or less,Don't know (SPONTANEOUS),More than 7 days,More than 7 days,"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Have flashlight or candles accessible,Have a battery-powered radio accessible,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Have invested in protective measures in your home (e.g. flood-proofed the electricity installation, cleared (...)",Not mentioned,Not mentioned,+5 mentions,Tend to agree,Tend to agree,Tend to agree,Totally disagree,Totally disagree,Tend to agree,Tend to agree,Totally disagree,Tend to disagree,Tend to agree,Totally disagree,Tend to agree,Totally disagree,Totally disagree
150009144.0,9144.0,FI,0.6226624604155815,0.19756001402879492,Woman,67.0,65-74,Rural area or village,Almost never/never,The middle class of society,1 day or less,1 day or less,Not applicable (SPONTANEOUS),More than 7 days,4 - 7 days,Not mentioned,Not mentioned,Have flashlight or candles accessible,Have a battery-powered radio accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,2 mentions,Tend to agree,Tend to agree,Tend to agree,Totally agree,Don't know (SPONTANEOUS),Tend to agree,Tend to agree,Tend to disagree,Tend to disagree,Tend to agree,Totally agree,Tend to agree,Don't know (SPONTANEOUS),Tend to agree
150009145.0,9145.0,FI,0.4834543947190699,0.15339170589991125,Man,65.0,65-74,Rural area or village,From time to time,The middle class of society,4 - 7 days,4 - 7 days,4 - 7 days,4 - 7 days,4 - 7 days,"Keep an emergency supply stock/pack of drinks, food",Not mentioned,Have flashlight or candles accessible,Not mentioned,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Have signed up for alerts and warnings from emergency services or authorities,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,4 mentions,Totally agree,Tend to disagree,Tend to agree,Totally agree,Don't know (SPONTANEOUS),Totally agree,Tend to agree,Tend to disagree,Totally agree,Totally agree,Totally agree,Tend to disagree,It depends on the type of disaster (SPONTANEOUS),Totally disagree
150009146.0,9146.0,FI,0.6226624604155815,0.19756001402879492,Woman,80.0,75+,Rural area or village,Almost never/never,The working class of society,More than 7 days,2 - 3 days,Not applicable (SPONTANEOUS),More than 7 days,Not applicable (SPONTANEOUS),"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Have flashlight or candles accessible,Have a battery-powered radio accessible,Not mentioned,Have made sure you have copies of your most important documents or have stored them safely,"Have prepared a grab-bag, in case you need to evacuate rapidly in an emergency",Have signed up for alerts and warnings from emergency services or authorities,"Have participated in a training or exercise, to learn how to react in an emergency","Got informed on the response plan your city, region or country has for a disaster or emergency (e.g. (...)",Not mentioned,Not mentioned,"Have invested in protective measures in your home (e.g. flood-proofed the electricity installation, cleared (...)",Not mentioned,Not mentioned,+5 mentions,Don't know (SPONTANEOUS),Totally agree,Totally agree,Totally agree,Totally agree,Totally agree,Totally agree,Totally disagree,Totally agree,Tend to agree,Totally agree,Totally agree,Don't know (SPONTANEOUS),Tend to disagree
150009147.0,9147.0,FI,0.5728445988100507,0.1817536693985045,Man,75.0,75+,Small or middle sized town,Almost never/never,The upper middle class of society,1 day or less,1 day or less,Not applicable (SPONTANEOUS),4 - 7 days,Not applicable (SPONTANEOUS),"Keep an emergency supply stock/pack of drinks, food",Not mentioned,Have flashlight or candles accessible,Have a battery-powered radio accessible,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Have invested in protective measures in your home (e.g. flood-proofed the electricity installation, cleared (...)",Not mentioned,Not mentioned,+5 mentions,Tend to disagree,Tend to agree,Tend to agree,Tend to agree,Tend to disagree,Tend to agree,Tend to disagree,Don't know (SPONTANEOUS),Tend to agree,Tend to disagree,Totally agree,Tend to disagree,It depends on the type of disaster (SPONTANEOUS),It depends on the type of disaster (SPONTANEOUS)
150009148.0,9148.0,FI,1.9245942999123522,0.6106404369337637,Woman,25.0,25-34,Large town,Almost never/never,The working class of society,1 day or less,1 day or less,More than 7 days,4 - 7 days,1 day or less,"Keep an emergency supply stock/pack of drinks, food",Not mentioned,Have flashlight or candles accessible,Have a battery-powered radio accessible,Keep a home pharmacy for emergencies,Have made sure you have copies of your most important documents or have stored them safely,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Agreed with family, friends on how to contact each other in case of an emergency",Not mentioned,"Have invested in protective measures in your home (e.g. flood-proofed the electricity installation, cleared (...)",Other,Not mentioned,+5 mentions,Totally agree,Tend to agree,Don't know (SPONTANEOUS),Tend to agree,Tend to agree,Totally agree,Tend to disagree,Tend to agree,Tend to disagree,Tend to agree,Totally agree,Tend to agree,Totally disagree,Tend to disagree
